,목록키,목록명,목록설명,조회수,분류체계,기관코드,기관명,국가중점여부,목록 수정일,목록 URL,다운로드_활용신청건수,키워드,데이터 확장자,관리 부서명
24697,3060527,인천광역시교육청_전형별학교정보,"고등학교 전형을 위한 학교정보 제공<br/>- 인천광역시교육청 2023학년도 고등학교 전형별 학교 현황(특목고, 특성화고, 특수지일반고, 평준화지역일반고)",3605,교육 - 교육일반,7310000,인천광역시교육청,N,2024-08-09,https://www.data.go.kr/data/3060527/fileData.do,1809.0,"지원구분,학교코드,학교명",xlsx,정보지원과
22109,15132741,울산광역시교육청_울산교육재정 한눈에 자원 파일 정보,"울산광역시교육청 울산교육재정 한눈에 누리집의 자원 파일 정보 데이터입니다. 울산교육재정 한눈에 누리집에 등록된 파일 정보의 제목, 설명(있는 경우), 공개일시 및 등록일시, 파일크기, 확장자명 등이 등록되어 있으며 누리집 데이터베이스(DB)기준으로 추출된 정보입니다.",94,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-19,https://www.data.go.kr/data/15132741/fileData.do,18.0,"교육재정,누리집,파일정보",csv,미래교육과
17120,15134058,경기도교육청_경기도파주교육지원청_누리집_보도자료,이 데이터는 경기도파주교육지원청 누리집 보도자료 게시판에 등록된 게시글을 텍스트 형태로 변환한 자료입니다. 자세한 사항은 경기도파주교육지원청 누리집을 참고하시기 바랍니다.,2364,교육 - 교육일반,7530000,경기도교육청,N,2024-09-03,https://www.data.go.kr/data/15134058/fileData.do,24.0,"알림마당,파주교육소식,보도자료",csv,파주교육지원청 감사과
14733,15136573,경기도교육청_경기도의정부교육지원청 통합홈페이지 보도자료,"이 데이터는 경기도의정부교육지원청 홍보관 보도자료 게시판에 등록된 게시글을 텍스트 형태로 변환한 자료입니다. 보도자료 관련 게시글의 게시판명, 게시물번호, 게시물제목, 게시물내용, 등록일시의 정보를 제공합니다.",166,교육 - 교육일반,7530000,경기도교육청,N,2024-09-12,https://www.data.go.kr/data/15136573/fileData.do,18.0,"홍보,보도자료,홍보관",csv,의정부교육지원청 행정과
14433,15135908,한국교육학술정보원_KERIS기관홈페이지_파일 정보,"한국교육학술정보원 KERIS기관홈페이지 파일 정보입니다. 파일다운로드통계, 첨부파일, 파일관리 정보를 포함하고 있습니다.",56,교육 - 교육일반,B550629,한국교육학술정보원,N,2024-09-13,https://www.data.go.kr/data/15135908/fileData.do,180.0,"파일다운도드통계,첨부파일,파일관리",CSV,ESG협력부
14431,15135901,한국교육학술정보원_KERIS기관홈페이지_메뉴 정보,"한국교육학술정보원 KERIS기관홈페이지 메뉴정보입니다. 메뉴, 메뉴통계, 메뉴관리를 포함하고 있습니다.",93,교육 - 교육일반,B550629,한국교육학술정보원,N,2024-09-13,https://www.data.go.kr/data/15135901/fileData.do,195.0,"메뉴,메뉴통계,메뉴관리",CSV,ESG협력부
14366,15136595,한국교육학술정보원_KERIS기관홈페이지_콘텐츠정보,"한국교육학술정보원 KERIS기관홈페이지 콘텐츠정보입니다. 콘텐츠, 콘텐츠파일, 콘텐츠관리 정보를 포함하고 있습니다.",116,교육 - 교육일반,B550629,한국교육학술정보원,N,2024-09-13,https://www.data.go.kr/data/15136595/fileData.do,185.0,"콘텐츠,콘텐츠파일,콘텐츠관리",CSV,ESG협력부
25688,15042275,한국사학진흥재단_홈페이지_관리메뉴_부서등록,"홈페이지에 재단소개 메뉴에 공개되는 각 부서별 부서명, 주요업무 등 홈페이지에 나타내는 한국사학진흥재단의 부서를 안내합니다.",2368,교육 - 교육일반,B340004,한국사학진흥재단,N,2024-08-07,https://www.data.go.kr/data/15042275/fileData.do,1776.0,"관련정보,관리메뉴,부서등록",csv,사립대학디지털지원부
17323,3033785,한국연구재단_이공연구보고서,"이공계 연구개발사업 결과로 제출하는 연구보고서를 연구자 및 대국민에게 서비스로  2013년부터  2024년까지의 연구보고서입니다. 사업년도와 과제정보(과제명 , 과제상태, 주관기관명, 보고서 제출내용) 등이 있습니다",3800,교육 - 교육일반,B552540,한국연구재단,N,2024-09-03,https://www.data.go.kr/data/3033785/fileData.do,3557.0,"과제지원,보고서,선정",csv,정보기획팀
15068,15136240,대구광역시교육청_감사정보서비스 추천검색어정보,대구광역시교육청 감사정보서비스의 추천검색어 정보입니다. 대구광역시교육청 감사정보서비스의 추천검색어 정보입니다,116,교육 - 교육일반,7240000,대구광역시교육청,N,2024-09-11,https://www.data.go.kr/data/15136240/fileData.do,18.0,"추천검색어,감사정보,감사",csv,회계정보과
15623,3036369,경상남도교육청_교육통계,"1. 학교 기본(1)<br/>2. 학교 교원(2)<br/>3. 학교 일반(8)<br/>4. 직원 및 정?현원(3)<br/>1. 유치원(7)<br/>2. 초등학교(12)<br/>3. 중학교(11)<br/>4. 고등학교(16)<br/>5. 특수학교(9)<br/>6. 고등공민학교(8)<br/>7. 고등기술학교, 각종학교(11)<br/>",4631,교육 - 교육일반,9010000,경상남도교육청,N,2024-09-10,https://www.data.go.kr/data/3036369/fileData.do,833.0,"학교,교직원,학생",pdf,창의인재과
15407,15135711,대전광역시교육청_대전동부교육지원청_학교현황,"대전광역시교육청 동부교육지원청 관할 학교현황 데이터로서 대전 동부(지역구로서는 동구, 중구, 대덕구 소재)초등학교, 중학교 현황데이터를 제공합니다.",460,교육 - 교육일반,7430000,대전광역시교육청,N,2024-09-10,https://www.data.go.kr/data/15135711/fileData.do,78.0,"대전,동부,학교현황",csv,동부 운영지원과
18585,15069563,한국직업능력연구원_공인민간자격 기간만료 및 공인취소현황,"등록민간자격, 국가공인민간자격 등 민간자격에 대한 정보 중 국가공인민간자격 데이터로 구성되어 있습니다. 각 국가공인민간자격의 소관부처, 자격종목, 등급, 자격관리자, 유효공인기간 데이터로 이루어져 있습니다.",3786,교육 - 교육일반,B554625,한국직업능력연구원,N,2024-08-29,https://www.data.go.kr/data/15069563/fileData.do,1386.0,"민간자격,국가공인민간자격,공인기간",csv,민간자격센터
18602,15069546,한국직업능력연구원_민간자격현황,"등록민간자격, 국가공인 민간자격 등 민간자격에 대한 데이터로 2008년 이후 현재까지 연도별 등록/폐지/취소 현황 자료를 수치화하여 제공하고 있음. 실시간 정보를 원할 경우 민간자격정보서비스(www.pqi.or.kr)에서 확인가능합니다.",7858,교육 - 교육일반,B554625,한국직업능력연구원,N,2024-08-29,https://www.data.go.kr/data/15069546/fileData.do,1961.0,"민간자격,현황정보,자격 수",csv,민간자격센터
18603,15069557,한국직업능력연구원_공인민간자격등록현황,"등록민간자격, 국가공인민간자격 등 민간자격에 대한 정보데이터 중 공인민간자격등록현황 데이터입니다. 현재 국가공인민간자격 중 소관부처, 자격종목, 등급, 자격관리자, 공인유효기간, 기공인기간 데이터로 구성되어 있으며, 실시간 자료를 원하실 경우 민간자격정보서비스(www.pqi.or.kr)에서 확인하실 수 있습니다.",7575,교육 - 교육일반,B554625,한국직업능력연구원,N,2024-08-29,https://www.data.go.kr/data/15069557/fileData.do,2177.0,"국가공인민간자격정보,공인운영기관,민간자격현황",csv,민간자격센터
18147,15132822,울산광역시교육청_강남교육지원청 누리집 자원 파일 정보,"울산광역시교육청 강남교육지원청 누리집의 자원 파일 정보 데이터입니다. 강남교육지원청 누리집에 등록된 파일 정보의 제목, 설명(있는 경우), 공개일시 및 등록일시, 파일크기, 확장자명 등이 등록되어 있으며<br/>누리집 데이터베이스(DB)기준으로 추출된 정보입니다.",202,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-29,https://www.data.go.kr/data/15132822/fileData.do,27.0,"누리집,자원파일,파일정보",csv,미래교육과
18146,15132808,울산광역시교육청_교육홍보관 자원 파일 정보,"울산광역시교육청 교육홍보관의 자원 파일 정보 데이터입니다. 교육홍보관에 등록된 파일 정보의 제목, 설명(있는 경우), 공개일시 및 등록일시, 파일크기, 확장자명 등이 등록되어 있으며<br/>누리집 데이터베이스(DB)기준으로 추출된 정보입니다.",100,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-29,https://www.data.go.kr/data/15132808/fileData.do,17.0,"교육홍보,누리집,파일정보",csv,미래교육과
21602,15007280,광주광역시교육청_광주외국어교육,"광주광역시교육청 영어교사 외국어 교육에 관한 데이터로서  2015년~2018년까지의   심화연수현황, 영어체험(전용교실)현황 항목으로 구성되어 있습니다",3055,교육 - 교육일반,7380000,광주광역시교육청,N,2024-08-21,https://www.data.go.kr/data/15007280/fileData.do,783.0,"광주광역시,영어교사심화교육,원어민",csv,총무과
21621,15132920,울산광역시교육청_대표 누리집 부서 정보,"울산광역시교육청 대표 누리집에서 DB에서 추출한 울산광역시교육청 부서 및 업무 정보입니다. 본청의 부서, 팀, 담당업무, 연락처 등의 데이터를 포함하고 있으며<br/><br/>정형데이터양식으로 제공되는 파일입니다.",234,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-20,https://www.data.go.kr/data/15132920/fileData.do,20.0,"울산교육청 누리집,부서정보,업무정보",csv,미래교육과
21625,15132928,울산광역시교육청_교육홍보관 부서 정보,"울산광역시교육청 교육홍보관 누리집에서 DB에서 추출한 교육홍보관 부서 및 업무 정보입니다. 본청의 부서, 팀, 담당업무, 연락처 등의 데이터를 포함하고 있으며<br/><br/>정형데이터양식으로 제공되는 파일입니다.",93,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-20,https://www.data.go.kr/data/15132928/fileData.do,18.0,"교육홍보관 누리집,부서정보,업무정보",csv,미래교육과
21632,15132942,울산광역시교육청_울산강남교육지원청 누리집 부서 정보,"울산광역시교육청 강남교육지원청 누리집에서 DB에서 추출한 강남교육지원청 부서 및 업무 정보입니다. 본청의 부서, 팀, 담당업무, 연락처 등의 데이터를 포함하고 있으며<br/><br/>정형데이터양식으로 제공되는 파일입니다.",316,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-20,https://www.data.go.kr/data/15132942/fileData.do,24.0,"울산강남지원청 누리집,부서정보,업무정보",csv,미래교육과
21634,15132944,울산광역시교육청_울산강북교육지원청 누리집 부서 정보,"울산광역시교육청 강북교육지원청 누리집에서 DB에서 추출한 강북교육지원청 부서 및 업무 정보입니다. 본청의 부서, 팀, 담당업무, 연락처 등의 데이터를 포함하고 있으며<br/><br/>정형데이터양식으로 제공되는 파일입니다.",174,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-20,https://www.data.go.kr/data/15132944/fileData.do,18.0,"울산강북교육지원청 누리집,부서 정보,업무 정보",csv,미래교육과
16731,3072396,인천광역시교육청_학교개방시설정보,"인천광역시교육청 관내 초,중,특수학교 등의 운동장, 체육관,강당, 교실 등의 체육시설에 대한 학교별 개방 세부현황",7158,교육 - 교육일반,7310000,인천광역시교육청,N,2024-09-05,https://www.data.go.kr/data/3072396/fileData.do,2186.0,"학교시설,학교개방,학교이용",csv,정보지원과
15270,15074429,제주특별자치도교육청_기관및학교개방시설현황,"제주특별자치도교육청 산하 기관 및 학교 개방시설 정보 제공(기관(학교)명, 시도명, 전화번호, 주소, 개방 시설)",2734,교육 - 교육일반,9290000,제주특별자치도교육청,N,2024-09-11,https://www.data.go.kr/data/15074429/fileData.do,938.0,"교육시설,학교,시설개방",csv,디지털미래기획과
21638,15132950,울산광역시교육청_울산교육재정 한눈에 부서 정보,"울산광역시교육청 울산교육재정 한눈에 누리집에서 DB에서 추출한 울산교육재정 한눈에 부서 및 업무 정보입니다. 본청의 부서, 팀, 담당업무, 연락처 등의 데이터를 포함하고 있으며<br/><br/>정형데이터양식으로 제공되는 파일입니다.",115,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-20,https://www.data.go.kr/data/15132950/fileData.do,17.0,"울산교육재정한눈에,부서정보,업무정보",csv,미래교육과
18145,15132803,울산광역시교육청_통합예약시스템 자원 파일 정보,"울산광역시교육청 통합예약시스템의 자원 파일 정보 데이터입니다. 통합예약시스템에 등록된 파일 정보의 제목, 설명(있는 경우), 공개일시 및 등록일시, 파일크기, 확장자명 등이 등록되어 있으며<br/>누리집 데이터베이스(DB)기준으로 추출된 정보입니다.<br/>",561,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-29,https://www.data.go.kr/data/15132803/fileData.do,30.0,"통합예약,누리집,파일정보",csv,미래교육과
