시도교육청코드,시도교육청명,행정표준코드,학교명,학년도,학기,시간표일자,학년,학급명,교시,수업내용,수정일자
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,4,9,1,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,4,9,2,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,4,9,3,과학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,4,9,4,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,4,9,5,체육,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,10,1,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,10,2,체육,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,10,3,도덕,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,10,4,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,10,5,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,10,6,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,2,1,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,2,2,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,2,3,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,2,4,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,2,5,체육,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,2,6,음악,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,4,1,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,4,2,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,4,3,체육,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,4,4,과학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,4,5,과학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,4,6,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,5,1,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,5,2,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,5,3,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,5,4,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,5,5,체육,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,5,6,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,6,1,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,6,2,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,6,3,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,6,4,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,6,5,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,6,6,음악,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,7,1,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,7,2,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,7,3,실과,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,7,4,미술,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,7,5,미술,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,5,7,6,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,1,1,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,1,2,음악,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,1,3,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,1,4,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,1,5,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,1,6,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,3,1,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,3,2,과학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,3,3,과학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,3,4,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,3,5,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,3,6,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,4,1,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,4,2,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,4,3,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,4,4,과학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,4,5,과학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,4,6,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,6,1,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,6,2,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,6,3,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,6,4,체육,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,6,5,음악,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,6,6,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,7,1,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,7,2,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,7,3,실과,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,7,4,음악,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,7,5,미술,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,7,6,미술,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,8,1,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,8,2,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,8,3,음악,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,8,4,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,8,5,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,8,6,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,9,1,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,9,2,음악,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,9,3,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,9,4,실과,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,9,5,실과,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230307,6,9,6,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,2,1,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,2,2,즐거운생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,2,3,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,2,4,슬기로운생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,2,5,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,5,1,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,5,2,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,5,3,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,5,4,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,7,1,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,7,2,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,7,3,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,1,7,4,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,1,1,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,1,2,안전한 생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,1,3,슬기로운생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,1,4,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,1,5,즐거운생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,10,1,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,10,2,슬기로운생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,10,3,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,10,4,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,10,5,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,2,1,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,2,2,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,2,3,안전한 생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,2,4,바른생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,2,5,바른생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,6,1,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,6,2,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,6,3,바른생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,6,4,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,6,5,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,9,1,슬기로운생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,9,2,바른생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,9,3,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,9,4,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,2,9,5,즐거운생활,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,1,1,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,1,2,체육,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,1,3,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,1,4,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,1,5,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,2,1,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,2,2,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,2,3,체육,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,2,4,사회,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,2,5,음악,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,3,1,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,3,2,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,3,3,영어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,3,4,음악,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,3,5,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,4,1,국어,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,4,2,수학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,4,3,과학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,4,4,과학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,4,5,자율활동,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,6,1,과학,20230312
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230308,3,6,2,과학,20230312
