"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","전체학급수","전체학생수","생활안전교육 시간(단위활동차시)-1학기","생활안전교육 시간(단위활동차시)-2학기","생활안전교육 시간(단위활동차시)-합계","교통안전교육 시간(단위활동차시)-1학기","교통안전교육 시간(단위활동차시)-2학기","교통안전교육 시간(단위활동차시)-합계","폭력예방및신변보호교육 시간(단위활동차시)-1학기","폭력예방및신변보호교육 시간(단위활동차시)-2학기","폭력예방및신변보호교육 시간(단위활동차시)-합계","약물중독예방교육 시간(단위활동차시) - 1학기 (2020년 이후)","약물중독예방교육 시간(단위활동차시) - 2학기 (2020년 이후)","약물중독예방교육 시간(단위활동차시) - 합계 (2020년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 1학기 (2023년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 2학기 (2023년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 합계 (2023년 이후)","재난안전교육 시간(단위활동차시)-1학기","재난안전교육 시간(단위활동차시)-2학기","재난안전교육 시간(단위활동차시)-합계","직업안전교육 시간(단위활동차시)-1학기","직업안전교육 시간(단위활동차시)-2학기","직업안전교육 시간(단위활동차시)-합계","응급처치교육 시간(단위활동차시)-1학기","응급처치교육 시간(단위활동차시)-2학기","응급처치교육 시간(단위활동차시)-합계"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002843","금반초등학교","02","공립","N","","5","13","7","6.8","13.8","6","6","12","5","4.4","9.4","3.4","3","6.4","2","2","4","3.8","3","6.8","1.2","1","2.2","1.6","1","2.6"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002858","마천초등학교","02","공립","N","","5","15","7.6","5","12.6","6","5","11","4","4.6","8.6","2.8","2.4","5.2","3","2","5","3.8","2.4","6.2","1","1","2","1","1","2"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002866","백전초등학교","02","공립","N","","6","21","7.2","5","12.2","7.7","3.4","11.1","5.3","3.2","8.5","2.1","2.5","4.6","2.2","2.5","4.7","3.8","2.1","5.9","1.6","1","2.6","1.1","0.9","2"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002868","병곡초등학교","02","공립","N","","6","18","7","5","12","6","5","11","5","3","8","3","2","5","3","2","5","4","2","6","1","1","2","1","1","2"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002874","서상초등학교","02","공립","N","","6","31","8.5","3.8","12.3","7","4.3","11.3","6","2.1","8.1","5.2","4.8","10","1","1","2","3.3","2.7","6","1","1","2","1","1","2"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002876","서하초등학교","02","공립","N","","6","24","7.7","4.3","12","6.7","4.3","11","4.5","3.5","8","3.8","0.8","4.6","2.7","2.7","5.4","3","3","6","1","1","2","0.7","1.3","2"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002880","수동초등학교","02","공립","N","","6","34","7.8","5","12.8","6.3","6","12.3","5.8","4.8","10.6","3","2.3","5.3","3","2","5","4.6","2.7","7.3","1","1.3","2.3","1.5","1.1","2.6"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002884","안의초등학교","02","공립","N","","6","75","6","6","12","6","5","11","4","4","8","3","2","5","2","3","5","3","3","6","1","1","2","1","1","2"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002889","위림초등학교","02","공립","N","","6","37","6","6","12","6","5","11","4","4","8","5","5","10","5","5","10","3","3","6","1","1","2","1","1","2"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002891","위성초등학교","02","공립","N","","20","349","6","7","13","6","5","11","4","4","8","3","2","5","3","2","5","3","4","7","1","1","2","1","1","2"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002892","유림초등학교","02","공립","N","","6","28","6","6","12","6.5","4.5","11","4.4","3.6","8","1","1","2","4","4","8","3.4","2.6","6","1","1","2","1","1","2"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002895","지곡초등학교","02","공립","N","","5","22","6","6","12","6","5","11","4","4","8","5","5","10","1","1","2","3","3","6","1","1","2","1","1","2"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002899","함양초등학교","02","공립","N","","24","518","6","6","12","6","5","11","4","4","8","5","5","10","4","3","7","3","3","6","1","1","2","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002961","가회초등학교","02","공립","N","","6","13","8","5","13","7","4","11","5","4","9","7","5","12","1","1","2","5","3","8","1","1","2","1","1","2"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160002964","계동초등학교","02","공립","N","","27","639","6.6","3.6","10.2","5.2","3.8","9","2.2","1.1","3.3","1.8","0.7","2.5","1","1.5","2.5","2.3","2.7","5","0.5","0.5","1","0.8","0.3","1.1"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002966","남정초등학교","02","공립","N","","6","50","7.8","3.9","11.7","6.8","3.1","9.9","5.4","3","8.4","3.2","2","5.2","2.8","1.8","4.6","2.5","3","5.5","1","1","2","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002969","대병초등학교","02","공립","N","","4","18","6.3","5.7","12","6.3","4.7","11","4.5","3.5","8","3","2","5","3.5","1.5","5","3.3","2.7","6","1","1","2","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002970","대양초등학교","02","공립","N","","6","31","6","6","12","6","5","11","4","4","8","5","5","10","2","1","3","3","3","6","1","1","2","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002972","초계초등학교덕곡분교장","02","공립","N","","1","1","9","3","12","8","3","11","4","4","8","2","0","2","1","8","9","2","7","9","1","1","2","2","1","3"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002976","묘산초등학교","02","공립","N","","4","10","8","6","14","6","5","11","6","6","12","3","3","6","3","3","6","4","4","8","2","2","4","3","2","5"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002979","봉산초등학교","02","공립","N","","3","8","6","4","10","6","4","10","5","5","10","3","2","5","3","2","5","3","3","6","2","1","3","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002984","삼가초등학교","02","공립","N","","6","41","6","6","12","6","5","11","4","4","8","5","5","10","2","2","4","3","3","6","1","1","2","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002990","쌍백초등학교","02","공립","N","","5","21","6","6","12","6","5","11","4","4","8","2","3","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002992","쌍책초등학교","02","공립","N","","5","13","6","6","12","6","5","11","4","4","8","4","4","8","1","1","2","3","3","6","1","1","2","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002994","야로초등학교","02","공립","N","","6","29","6.7","5.3","12","5.8","5.2","11","4","4","8","2.2","3.8","6","2","2","4","3","3","6","1","1","2","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002996","영전초등학교","02","공립","N","","5","13","6","6","12","6","5","11","4","4","8","4","6","10","1","1","2","3","3","6","1","2","3","2","1","3"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003002","용주초등학교","02","공립","N","","6","27","6","6","12","6","5","11","4","4","8","3","3","6","2","2","4","3","3","6","1","1","2","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003014","적중초등학교","02","공립","N","","6","17","7.5","4.7","12.2","6.7","5.8","12.5","3.5","5.5","9","3.2","3.6","6.8","2","2","4","3.5","3.5","7","1.2","1","2.2","1.7","1.2","2.9"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003017","청덕초등학교","02","공립","N","","5","16","6","6","12","6","5","11","4","4","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003021","초계초등학교","02","공립","N","","6","37","7","5","12","6","5","11","5","3","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003023","합천초등학교","02","공립","N","","23","547","6","6","12","6","5","11","4","4","8","5","5","10","1","1","2","3","3","6","1","1","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 마산합포구","S160003114","구산초등학교구서분교장","02","공립","N","","6","15","6","6","12","6","5","11","4","4","8","3","3","6","2","2","4","3","3","6","1","1","2","1","1","2"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003136","백동초등학교","02","공립","N","","20","455","6","6","12","6","5","11","4","4","8","5","5","10","1","1","2","1","3","4","1","1","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 마산회원구","S160003197","마산중앙초등학교","02","공립","N","","12","237","8","4","12","6","5","11","4","4","8","5.5","5","10.5","3.9","3.9","7.8","10","8","18","2.7","2.5","5.2","1","1","2"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003198","주약초등학교","02","공립","N","","28","645","6.4","5.3","11.7","5.4","5.4","10.8","3.7","4.3","8","3.3","1.3","4.6","2.1","2.9","5","2.7","3.4","6.1","0.7","1.1","1.8","1.4","1.1","2.5"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003199","풍호초등학교","02","공립","N","","39","958","9.3","3.8","13.1","6","5.3","11.3","5.6","4.6","10.2","5.8","4.8","10.6","3.8","2.5","6.3","2.8","5.3","8.1","1.1","1.3","2.4","1.3","1","2.3"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003200","석동초등학교","02","공립","N","","19","447","6","6","12","5.5","5.5","11","4","4","8","5","5","10","3","3","6","3","3","6","1","1","2","2","1","3"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003201","화정초등학교","02","공립","N","","39","940","6","6","12","6","5","11","4","4","8","5","5","10","1","1","2","3","3","6","1","1","2","1","1","2"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003202","거제중앙초등학교","02","공립","N","","38","892","4","3","7","6","5","11","5","2","7","6","7","13","1","1","2","3","4","7","2","1","3","2","1","3"
"경상남도교육청","창원교육지원청","경상남도 창원시 의창구","S160003233","명도초등학교","02","공립","N","","21","470","7.3","4.7","12","6.5","4.3","10.8","5","3.7","8.7","3.1","2.8","5.9","3","2.7","5.7","2.6","3","5.6","1.3","1","2.3","1.3","1.3","2.6"
"경상남도교육청","창원교육지원청","경상남도 창원시 의창구","S160003234","명곡초등학교","02","공립","N","","14","278","5.8","6.2","12","5.6","5.6","11.2","4.4","3.9","8.3","4.4","2.3","6.7","1.4","1.9","3.3","2.9","3.1","6","0.9","1.1","2","1.1","0.9","2"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003235","석봉초등학교","02","공립","N","","25","611","7","5.1","12.1","6.8","4.3","11.1","4.4","3.4","7.8","5.4","4.1","9.5","1","1","2","3","2.8","5.8","1.1","1","2.1","1.1","1.1","2.2"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003236","양지초등학교","02","공립","N","","23","496","6","6","12","6","5","11","4","4","8","5","5","10","1","1","2","3","3","6","1","1","2","1","1","2"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003237","신명초등학교","02","공립","N","","21","472","7.7","5.2","12.9","6.5","5","11.5","4.2","4","8.2","2","2","4","3","3","6","2.8","3.2","6","1","1","2","1.2","1.3","2.5"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003238","삽량초등학교","02","공립","N","","27","629","7","5","12","6","5","11","5","3","8","3","3","6","2","2","4","3","3","6","1","1","2","1","1","2"
"경상남도교육청","거창교육지원청","경상남도 거창군","S160003239","아림초등학교","02","공립","N","","34","842","6","6","12","5","6","11","4","4","8","2","3","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 마산회원구","S160003249","전안초등학교","02","공립","N","","22","482","7.2","6.2","13.4","6.8","5.8","12.6","3.7","7","10.7","2.7","2.8","5.5","2.7","2.7","5.4","2.2","8.6","10.8","1.2","2.3","3.5","2.2","2.5","4.7"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003253","대청초등학교","02","공립","N","","43","1056","6","6","12","6","5","11","4","3","7","4","3","7","1","3","4","5","1","6","1","1","2","1","1","2"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003254","분성초등학교","02","공립","N","","31","725","5.8","4.1","9.9","5.6","3.3","8.9","2.1","1.5","3.6","2.1","3","5.1","3","2.1","5.1","2.5","2.6","5.1","0","0","0","0.5","0.5","1"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003255","김해신명초등학교","02","공립","N","","48","1088","6","6","12","6","5","11","4","4","8","4","4","8","3","3","6","3","3","6","1","1","2","1","1","2"
"경상남도교육청","밀양교육지원청","경상남도 밀양시","S160003256","미리벌초등학교","02","공립","N","","43","1075","7","3.7","10.7","4.6","4.9","9.5","2","2","4","2.3","3.2","5.5","1.5","1.3","2.8","2.6","2.6","5.2","0.3","0","0.3","0.7","1.1","1.8"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003257","거제고현초등학교","02","공립","N","","29","700","6","6","12","6","5","11","4","4","8","3","3","6","2","2","4","3","3","6","1","1","2","1","1","2"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003259","대운초등학교","02","공립","N","","41","941","8","4","12","5","6","11","5","3","8","3","3","6","2","2","4","3","3","6","1","1","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003282","안골포초등학교","02","공립","N","","35","816","6.6","5.4","12","6.5","4.5","11","4.9","3.1","8","5.2","4.8","10","4","4","8","3.1","2.9","6","1","1","2","1","1","2"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003283","능동초등학교","02","공립","N","","45","821","8.5","6.2","14.7","6.7","4.6","11.3","4.3","4.2","8.5","3","2.6","5.6","2.2","3.3","5.5","2.9","3.6","6.5","1","1.5","2.5","1.3","1","2.3"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003284","김해신안초등학교","02","공립","N","","27","651","6.5","5.5","12","5.5","5.5","11","4.3","3.7","8","2.5","2.5","5","2.5","2.5","5","3","3","6","0.5","1.5","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 성산구","S160003293","삼정자초등학교","02","공립","N","","38","956","7.6","4.7","12.3","6.2","5.1","11.3","5.8","6.5","12.3","2.5","2.5","5","2.5","2.5","5","3","3.7","6.7","1.3","1.6","2.9","1.1","1.4","2.5"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003295","김해대곡초등학교","02","공립","N","","15","327","6","6","12","6","5","11","4","4","8","4","4","8","3","2","5","3","3","6","1","1","2","1","1","2"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003296","덕정초등학교","02","공립","N","","25","544","7","5","12","5","6","11","4","4","8","7","1","8","1","1","2","3","3","6","1","1","2","1","1","2"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003297","신양초등학교","02","공립","N","","25","588","7","5","12","5","6","11","5","4","9","5","4","9","3","3","6","3","3","6","1","1","2","1","1","2"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003298","북정초등학교","02","공립","N","","13","268","6","6.5","12.5","5","6","11","3.8","5.2","9","3","2.5","5.5","3.3","1.3","4.6","2.5","4","6.5","1.2","0.8","2","1.3","1","2.3"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003340","김해구지초등학교","02","공립","N","","43","1036","6","6","12","6","5","11","4","4","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 의창구","S160003341","중동초등학교","02","공립","N","","13","264","6.8","6.7","13.5","5.6","7.6","13.2","4.5","4.3","8.8","5.7","5.1","10.8","1","1","2","3.8","3","6.8","1.6","1.8","3.4","1.5","1.4","2.9"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003342","가좌초등학교","02","공립","N","","15","292","6","6","12","6","5","11","5","3","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003344","진영금병초등학교","02","공립","N","","56","1318","6","6","12","6","5","11","5","5","10","5","5","10","2","3","5","3","3","6","1","1","2","1","1","2"
"경상남도교육청","사천교육지원청","경상남도 사천시","S160003349","수양초등학교","02","공립","N","","18","401","7.5","4.5","12","6.5","4.5","11","4.6","3.6","8.2","3.6","1.5","5.1","3","2","5","3.3","2.6","5.9","1","1","2","1.1","0.8","1.9"
"경상남도교육청","통영교육지원청","경상남도 통영시","S160003350","죽림초등학교","02","공립","N","","44","1097","8.7","3.8","12.5","7.2","4","11.2","4.3","4.7","9","3","3","6","2","2","4","2.7","3.7","6.4","1.2","1","2.2","1.3","1","2.3"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160003351","호암초등학교","02","공립","N","","42","1012","7.8","5.1","12.9","5.3","6.3","11.6","6","4.1","10.1","5.5","4.5","10","4.5","3.2","7.7","3.3","2.8","6.1","1","1","2","1","1","2"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003397","삼룡초등학교","02","공립","N","","41","1004","6","6","12","6","5","11","4","4","8","5","5","10","2","2","4","3","3","6","1","1","2","1","1","2"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003401","금호초등학교","02","공립","N","","34","826","7","5.5","12.5","5.8","5.5","11.3","5.1","3.9","9","3.2","1.8","5","3.1","2.7","5.8","3.6","3","6.6","1","1","2","1","1","2"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003404","황산초등학교","02","공립","N","","38","908","9.8","2.9","12.7","6.8","5.9","12.7","4.4","4.8","9.2","2.2","3","5.2","3.5","1.5","5","2.7","4.7","7.4","1.3","0.7","2","1","2.1","3.1"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003407","제산초등학교","02","공립","N","","39","990","7.7","5.6","13.3","4.8","7.2","12","5.2","4.7","9.9","3.6","2","5.6","1.8","2.4","4.2","2.3","4","6.3","0.9","0.9","1.8","0.9","0.9","1.8"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003408","장복초등학교","02","공립","N","","33","838","6","6","12","6","5","11","4","4","8","4","4","8","1","1","2","3","3","6","1","1","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003409","장천초등학교","02","공립","N","","48","1277","9","3","12","5.7","5.3","11","3.8","4.2","8","4.3","2.7","7","1.3","2.7","4","3","3","6","1","1","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 마산회원구","S160003419","가고파초등학교","02","공립","N","","58","1531","6","6","12","6","5","11","4","4","8","2","2","4","3","3","6","3","3","6","1","1","2","1","1","2"
"경상남도교육청","사천교육지원청","경상남도 사천시","S160003422","사남초등학교","02","공립","N","","38","893","6.3","8.5","14.8","6.5","6.6","13.1","5.2","6.1","11.3","4.6","6.8","11.4","4.6","6.8","11.4","2.9","7","9.9","1.5","4.1","5.6","3","3","6"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003423","석산초등학교","02","공립","N","","63","1617","8.5","4.5","13","7.8","3.7","11.5","5.3","2.8","8.1","2.7","2.7","5.4","2.4","2.4","4.8","1.8","4.2","6","1","1","2","1","1","2"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003427","율하초등학교","02","공립","N","","51","1232","6","6","12","5","6","11","4","4","8","5","5","10","1","1","2","3","3","6","1","1","2","1","1","2"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003431","성산초등학교","02","공립","N","","37","950","6","4","10","5","4","9","4","3","7","2","4","6","1","1","2","2","3","5","1","1","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 의창구","S160003458","감계초등학교","02","공립","N","","50","1265","7.4","4.6","12","5.7","5.3","11","4.5","3.5","8","3","2","5","2","3","5","2.9","3.1","6","1","1","2","1","1","2"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003462","관동초등학교","02","공립","N","","62","1660","7","5","12","6","5","11","5","4","9","3","2","5","3","2","5","3","3","6","1","1","2","2","1","3"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003466","진해냉천초등학교","02","공립","N","","49","1182","8","4.7","12.7","6","4.9","10.9","4.5","5.1","9.6","4.4","1.6","6","2.3","2.4","4.7","3.3","2.6","5.9","1","1.2","2.2","1.6","1","2.6"
"경상남도교육청","창원교육지원청","경상남도 창원시 의창구","S160003469","무동초등학교","02","공립","N","","52","1309","7.7","4.3","12","5.1","5.9","11","4.3","3.7","8","3.5","2.2","5.7","2.2","2.1","4.3","2.8","3.2","6","1","1","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 의창구","S160003471","창원한들초등학교","02","공립","N","","13","257","6.8","5.2","12","6","5","11","4","4","8","2.4","2.6","5","2.4","2.6","5","3.1","2.9","6","1","1","2","1","1","2"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003472","거제상동초등학교","02","공립","N","","70","1906","8.3","3.7","12","7.5","3.5","11","4.8","3.2","8","4.8","5.2","10","2.1","2.5","4.6","3.1","2.9","6","1","1","2","1","1.3","2.3"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003473","내곡초등학교","02","공립","N","","59","1381","7","5.6","12.6","7.3","4.1","11.4","4.7","5","9.7","4.5","2.3","6.8","2","2.1","4.1","3.2","3.4","6.6","1.3","1.4","2.7","1.2","1.1","2.3"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003479","초전초등학교","02","공립","N","","31","749","8","4","12","6","5","11","4","4","8","5","5","10","4","3","7","3","3","6","1","1","2","1","1","2"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003482","갈전초등학교","02","공립","N","","43","962","7","5","12","5","6","11","5","5","10","5","5","10","5","5","10","3","3","6","1","1","2","1","1","2"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003485","서진초등학교","02","공립","N","","30","719","7.3","4.7","12","6.1","4.9","11","5.1","2.9","8","3","2","5","2.6","2.4","5","3","3","6","1","1","2","1","1","2"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003486","무지개초등학교","02","공립","N","","44","1130","7.3","4.7","12","5.4","5.6","11","4.8","3.2","8","2.3","2","4.3","4","2.7","6.7","3.3","2.7","6","1","1","2","1.2","0.8","2"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003848","증산초등학교","02","공립","N","","63","1682","6.5","4.5","11","6.5","4","10.5","5.3","3.6","8.9","3","2","5","2.6","2.4","5","2.6","3.4","6","1.8","0.7","2.5","1","1","2"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003849","신주초등학교","02","공립","N","","37","900","6","6","12","6","5","11","4","4","8","2","2","4","3","3","6","3","3","6","1","1","2","1","1","2"
"경상남도교육청","통영교육지원청","경상남도 통영시","S160003850","제석초등학교","02","공립","N","","46","1132","8","4","12","5.3","5.6","10.9","4.3","3.6","7.9","4.9","0.8","5.7","1.3","2.8","4.1","3.2","2.8","6","1","1","2","1","1","2"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003855","진영중앙초등학교","02","공립","N","","53","1344","9","3","12","6","5","11","4","4","8","3","2","5","3","2","5","2","4","6","1","1","2","1","1","2"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003883","가남초등학교","02","공립","N","","46","1142","11.6","6","17.6","5.6","7.3","12.9","5.5","5.2","10.7","3","2.2","5.2","2.5","3","5.5","5.6","3.8","9.4","1.4","2.3","3.7","2.9","1.5","4.4"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003903","가양초등학교","02","공립","N","","65","1698","7.2","5.3","12.5","6.3","4.7","11","2.5","5.5","8","2.5","2.5","5","2.5","2.5","5","2.8","3.8","6.6","1","1","2","1.2","1.2","2.4"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003905","진해신항초등학교","02","공립","N","","50","1191","6","6","12","5","6","11","4","4","8","5","5","10","5","5","10","3","3","6","1","1","2","1","1","2"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003919","거제양정초등학교","02","공립","N","","36","845","8.2","7.4","15.6","7","6","13","5.4","4.4","9.8","4.4","4.2","8.6","2","1.2","3.2","4.4","3.1","7.5","1.3","1.2","2.5","1.6","1.2","2.8"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003920","합천가야초등학교","02","공립","N","","6","63","7","5","12","5","6","11","4","4","8","3","1","4","1","1","2","4","2","6","1","1","2","1","1","2"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003926","충무공초등학교","02","공립","N","","61","1570","8.5","6.9","15.4","6.9","5.2","12.1","6.5","4.1","10.6","2.9","2.4","5.3","2.9","2.4","5.3","3.4","4.1","7.5","1.1","1.7","2.8","2.9","2.8","5.7"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003928","김해모산초등학교","02","공립","N","","44","1082","9.8","7.6","17.4","6.1","6","12.1","29.3","20","49.3","3.8","2.8","6.6","1.8","3.1","4.9","4","3.8","7.8","1.5","1","2.5","2.5","3.1","5.6"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003968","김해율산초등학교","02","공립","N","","47","1153","5","5","10","4","4","8","3","3","6","2","2","4","2","2","4","2","2","4","0","1","1","1","0","1"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003969","가촌초등학교","02","공립","N","","55","1367","5","5","10","5","5","10","7","7","14","5","5","10","5","5","10","4","4","8","2","2","4","2","2","4"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003970","금오초등학교","02","공립","N","","29","707","8","4","12","6","5","11","5","3","8","3","0","3","1","5","6","1","3","4","1","1","2","1","2","3"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003986","거제용소초등학교","02","공립","N","","33","772","6","6","12","6","5","11","4","4","8","1","2","3","3","4","7","3","3","6","1","1","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 의창구","S160003987","의창초등학교","02","공립","N","","63","1719","6","6","12","6","5","11","4","4","8","4","1","5","2","3","5","2","4","6","1","1","2","1","1","2"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160004008","진영장등초등학교","02","공립","N","","17","394","7","6","13","6","6","12","3","5","8","3","5","8","3","3","6","3","3","6","1","1","2","1","1","2"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160004009","회야초등학교","02","공립","N","","28","670","6.9","5.1","12","5.6","6.4","12","6.1","5.9","12","3.9","3.1","7","2","2","4","3.3","2.7","6","0.9","2.1","3","1.1","0.9","2"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160004032","은하수초등학교","02","공립","N","","34","754","9","3","12","6.4","4.6","11","3.7","4.3","8","4.5","1.3","5.8","2","1.8","3.8","2.7","3.3","6","1","1","2","3","1.4","4.4"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160004035","거제용산초등학교","02","공립","N","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160004046","동면초등학교","02","공립","N","","23","405","5","5","10","5","5","10","5","5","10","2","3","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경상남도교육청","창원교육지원청","경상남도 창원시 마산합포구","S160004071","마산고운초등학교","02","공립","N","","55","1399","6","6","12","6","5","11","5","3","8","2","3","5","3","2","5","3","3","6","1","1","2","1","1","2"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S000003565","제주대학교교육대학부설초등학교","02","국립","N","","18","384","6.8","6.9","13.7","5.8","5.8","11.6","5.5","5.5","11","1.3","1.7","3","4","3.5","7.5","3.8","3.9","7.7","1.5","1.5","3","2","2","4"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000174","고산초등학교","02","공립","N","","6","74","7.5","4.8","12.3","6.3","5","11.3","4","5.3","9.3","2.3","2.8","5.1","2.7","2.7","5.4","2.3","3.7","6","1","1.2","2.2","1.3","1.8","3.1"
